system:index,Count,DOY,Year,.geo
2_5,57,-47.40350877,2006,
2_6,24,-45.45833333,2006,
2_7,76,-43.80263158,2006,
2_8,223,-41.77130045,2006,
2_9,252,-39.17063492,2006,
2_10,222,-37.32432432,2006,
2_11,177,-35.78531073,2006,
2_12,520,-33.82692308,2006,
2_13,382,-31.55235602,2006,
2_14,306,-29.49346405,2006,
2_15,447,-27.3803132,2006,
2_16,397.5137255,-25.36979855,2006,
2_17,1016.670588,-23.22426143,2006,
2_18,559.3568627,-21.56493452,2006,
2_19,418,-19.56698565,2006,
2_20,1078,-17.1038961,2006,
2_21,7079,-15.34651787,2006,
2_22,5138.937255,-13.63903042,2006,
2_23,3203.121569,-11.88760964,2006,
2_24,836,-9.263157895,2006,
2_25,2554.341176,-7.438211303,2006,
2_26,1247.121569,-5.782699613,2006,
2_27,913,-3.851040526,2006,
2_28,1296,-1.520833333,2006,
2_29,3124,0.252240717,2006,
2_30,822,2,2006,
2_31,0,5,2006,
2_32,453,6.571743929,2006,
2_33,545,8.229357798,2006,
2_34,139,10,2006,
3_0,4,-43,2007,
3_1,1,-41,2007,
3_2,0,-39,2007,
3_3,0,-37,2007,
3_4,85,-35.17647059,2007,
3_5,84,-33.44047619,2007,
3_6,28,-31.25,2007,
3_7,65,-29.73846154,2007,
3_8,520,-27.32692308,2007,
3_9,584,-25.57705479,2007,
3_10,170,-23.30588235,2007,
3_11,413,-21.3559322,2007,
3_12,1733.45098,-19.38362781,2007,
3_13,3095.32549,-17.63773584,2007,
3_14,1634.87451,-15.45202246,2007,
3_15,1436.372549,-13.57227493,2007,
3_16,6153.309804,-11.56571181,2007,
3_17,7575.454902,-9.711640432,2007,
3_18,492,-7.538617886,2007,
3_19,409,-5.743276284,2007,
3_20,2182.341176,-3.57965272,2007,
3_21,1784,-1.797085202,2007,
3_22,454,0.731277533,2007,
3_23,201,2,2007,
3_24,0,5,2007,
3_25,58,6.982758621,2007,
3_26,117,8.666666667,2007,
3_27,41,10,2007,
3_28,0,13,2007,
3_29,1,14,2007,
3_30,7,16,2007,
3_31,1,18,2007,
4_0,1,-70,2008,
4_1,0,-67,2008,
4_2,0,-65,2008,
4_3,0,-63,2008,
4_4,3,-62,2008,
4_5,3,-60,2008,
4_6,2,-57,2008,
4_7,16,-55.125,2008,
4_8,18,-53.33333333,2008,
4_9,69,-51.5942029,2008,
4_10,91,-49.34065934,2008,
4_11,162,-47.24691358,2008,
4_12,167,-45.90419162,2008,
4_13,448,-43.90625,2008,
4_14,430,-41.85116279,2008,
4_15,799,-39.46057572,2008,
4_16,468,-37.55769231,2008,
4_17,1551,-35.92392005,2008,
4_18,3295.372549,-33.85525157,2008,
4_19,2857.454902,-31.78671408,2008,
4_20,1395,-29.84444444,2008,
4_21,1878,-27.79286475,2008,
4_22,3362.341176,-25.7625639,2008,
4_23,2974.560784,-23.89376583,2008,
4_24,2651.670588,-21.9600252,2008,
4_25,752,-19.74202128,2008,
4_26,756,-17.78571429,2008,
4_27,850.1254902,-15.92589329,2008,
4_28,582,-13.93814433,2008,
4_29,32,-11.6875,2008,
4_30,79,-9.227848101,2008,
4_31,105,-8,2008,
4_32,126,-6,2008,
4_33,4,-3,2008,
4_34,27,-1.37037037,2008,
4_35,40,0,2008,
4_36,17,2,2008,
5_0,5,-69,2009,
5_1,7,-67,2009,
5_2,22,-65.5,2009,
5_3,7,-63.57142857,2009,
5_4,13,-61,2009,
5_5,49,-59,2009,
5_6,109,-57.3853211,2009,
5_7,105,-55.33333333,2009,
5_8,388,-53.05670103,2009,
5_9,715,-51.0027972,2009,
5_10,402,-49.3681592,2009,
5_11,861,-47.17770035,2009,
5_12,450,-45.27555556,2009,
5_13,148,-43.15540541,2009,
5_14,769,-41.25357607,2009,
5_15,3094,-39.14253394,2009,
5_16,2095,-37.34892601,2009,
5_17,447,-35.9261745,2009,
5_18,363,-33.11294766,2009,
5_19,1363,-31.19809244,2009,
5_20,730,-29.34520548,2009,
5_21,339,-27.15929204,2009,
5_22,185,-25.41621622,2009,
5_23,1409.74902,-23.46249367,2009,
5_24,1516.454902,-21.53414051,2009,
5_25,1529,-19.51013734,2009,
5_26,995,-17.46934673,2009,
5_27,747.4823529,-15.66356082,2009,
5_28,291,-13.63573883,2009,
5_29,1203,-11.19035744,2009,
5_30,3483.670588,-9.391253985,2009,
5_31,1907,-7.998951232,2009,
5_32,18,-5.555555556,2009,
5_33,399,-3.005012531,2009,
5_34,1107,-1.441734417,2009,
5_35,335,0.011940299,2009,
5_36,9,2.555555556,2009,
5_37,0,5,2009,
5_38,1,7,2009,
5_39,1,9,2009,
5_40,0,11,2009,
5_41,2,13,2009,
6_0,3,-64,2010,
6_1,1,-62,2010,
6_2,0,-59,2010,
6_3,1,-58,2010,
6_4,14,-56,2010,
6_5,7,-54,2010,
6_6,6,-52,2010,
6_7,23,-49.52173913,2010,
6_8,57,-47.85964912,2010,
6_9,60,-46,2010,
6_10,27,-43.96296296,2010,
6_11,241,-41.7593361,2010,
6_12,136,-39.89705882,2010,
6_13,325,-37.99692308,2010,
6_14,68,-35.85294118,2010,
6_15,474,-33.43248945,2010,
6_16,457,-31.64989059,2010,
6_17,62,-29.70967742,2010,
6_18,125,-27.488,2010,
6_19,226,-25.34955752,2010,
6_20,95,-23.53684211,2010,
6_21,22,-21,2010,
6_22,267,-19.24719101,2010,
6_23,336,-17.27678571,2010,
6_24,94,-15.31914894,2010,
6_25,53,-13.05660377,2010,
6_26,979,-11.10214505,2010,
6_27,2740,-9.269343066,2010,
6_28,1091,-7.597616865,2010,
6_29,108.6705882,-5.61351088,2010,
6_30,434,-3.251152074,2010,
6_31,1206,-1.319237148,2010,
6_32,1085,0.689400922,2010,
6_33,375,2.482666667,2010,
6_34,1014,4.041420118,2010,
6_35,811,6.194821208,2010,
6_36,640,8.365625,2010,
6_37,794,10.14735516,2010,
6_38,1285,12.00466926,2010,
6_39,406,14.58128079,2010,
6_40,3106.309804,16.08402253,2010,
6_41,4646.498039,18.09684713,2010,
6_42,678,20.00294985,2010,
6_43,890,22.11910112,2010,
6_44,1747,24.05437894,2010,
6_45,1160,26.175,2010,
6_46,199,28.00502513,2010,
6_47,138,30,2010,
6_48,40,32,2010,
7_0,15,-67.4,2011,
7_1,3,-66,2011,
7_2,1,-63,2011,
7_3,1,-61,2011,
7_4,65,-59.15384615,2011,
7_5,7,-57.71428571,2011,
7_6,19,-55.05263158,2011,
7_7,74,-53.48648649,2011,
7_8,186,-51.30107527,2011,
7_9,70,-49.51428571,2011,
7_10,146,-47.03424658,2011,
7_11,546,-45.36263736,2011,
7_12,280,-43.73571429,2011,
7_13,224,-41.72321429,2011,
7_14,351,-39.31339031,2011,
7_15,2296,-37.52526132,2011,
7_16,2773,-35.76163,2011,
7_17,486,-33.56584362,2011,
7_18,1769,-31.56868287,2011,
7_19,3063,-29.42866471,2011,
7_20,1169,-27.68605646,2011,
7_21,793,-25.15132409,2011,
7_22,1099,-23.23657871,2011,
7_23,5308.937255,-21.46073251,2011,
7_24,4451.572549,-19.7460285,2011,
7_25,266,-17.4924812,2011,
7_26,260,-15.00384615,2011,
7_27,1725.560784,-13.50997914,2011,
7_28,844,-11.73815166,2011,
7_29,41,-9.804878049,2011,
7_30,4,-7.25,2011,
8_0,2,-82,2012,
8_1,0,-79,2012,
8_2,0,-77,2012,
8_3,0,-75,2012,
8_4,4,-74,2012,
8_5,3,-72,2012,
8_6,0,-69,2012,
8_7,0,-67,2012,
8_8,0,-65,2012,
8_9,8,-63,2012,
8_10,1,-61,2012,
8_11,0,-59,2012,
8_12,1,-58,2012,
8_13,18,-55,2012,
8_14,8,-53,2012,
8_15,5,-51.2,2012,
8_16,0,-49,2012,
8_17,29,-47,2012,
8_18,42,-45.04761905,2012,
8_19,76,-43.40789474,2012,
8_20,50,-41.04,2012,
8_21,55,-39.03636364,2012,
8_22,108,-37.18518519,2012,
8_23,227,-35.37004405,2012,
8_24,216,-33.43518519,2012,
8_25,431.7490196,-31.1111757,2012,
8_26,527,-29.38330171,2012,
8_27,1191,-27.4038623,2012,
8_28,1446,-25.52973721,2012,
8_29,1885,-23.14748011,2012,
8_30,2392.576471,-21.20647198,2012,
8_31,3998,-19.41845923,2012,
8_32,4265,-17.54138335,2012,
8_33,2935.482353,-15.77193447,2012,
8_34,601,-13.28785358,2012,
8_35,1278,-11.38732394,2012,
8_36,1407,-9.583511016,2012,
8_37,765,-7.945098039,2012,
8_38,0,-5,2012,
8_39,65,-3.307692308,2012,
8_40,71.0627451,-1.281441422,2012,
8_41,3.37254902,1,2012,
8_42,0,3,2012,
8_43,13,5,2012,
8_44,17,6.352941176,2012,
8_45,1,9,2012,
9_0,7,-74,2013,
9_1,4,-72,2013,
9_2,10,-69.2,2013,
9_3,4,-67.25,2013,
9_4,22,-66,2013,
9_5,11,-63.72727273,2013,
9_6,87,-61.44827586,2013,
9_7,12,-59.41666667,2013,
9_8,37,-58,2013,
9_9,44,-55.86363636,2013,
9_10,392,-53.3622449,2013,
9_11,219,-51.63926941,2013,
9_12,5,-50,2013,
9_13,21,-47.14285714,2013,
9_14,245,-45.20816327,2013,
9_15,183,-43.33879781,2013,
9_16,1,-42,2013,
9_17,57,-39,2013,
9_18,415,-37.41204819,2013,
9_19,255,-35.64313725,2013,
9_20,13,-34,2013,
9_21,412.9372549,-31.03148178,2013,
9_22,2407.498039,-29.87159886,2013,
9_23,1719,-27.93426411,2013,
9_24,212,-25.58490566,2013,
9_25,495,-23.22424242,2013,
9_26,950,-21.87473684,2013,
9_27,561,-19.52762923,2013,
9_28,581,-17.12908778,2013,
9_29,1050,-15.45428571,2013,
9_30,1510,-13.66754967,2013,
9_31,1894,-11.2967265,2013,
9_32,2985,-9.073701843,2013,
9_33,2643,-7.272039349,2013,
9_34,2746.062745,-5.472699594,2013,
9_35,1487.592157,-3.565068963,2013,
9_36,1077,-1.131847725,2013,
9_37,996,0.710843373,2013,
9_38,511,2.432485323,2013,
9_39,165.2627451,4.290446585,2013,
9_40,14,6.428571429,2013,
9_41,2,9,2013,
9_42,13,11,2013,
9_43,28,13,2013,
9_44,4,15,2013,
9_45,1,17,2013,
10_0,19,-60,2014,
10_1,2,-58,2014,
10_2,8,-55,2014,
10_3,7,-53,2014,
10_4,120,-51.95,2014,
10_5,21,-49.80952381,2014,
10_6,105,-47.12380952,2014,
10_7,13,-45.46153846,2014,
10_8,251,-43.96414343,2014,
10_9,255,-41.63137255,2014,
10_10,515,-39.10291262,2014,
10_11,394,-37.30456853,2014,
10_12,397,-35.5163728,2014,
10_13,734,-33.27520436,2014,
10_14,763,-31.19528178,2014,
10_15,751,-29.54061252,2014,
10_16,593,-27.67790894,2014,
10_17,2487,-25.53075995,2014,
10_18,3789,-23.38057535,2014,
10_19,4502,-21.46401599,2014,
10_20,5675.32549,-19.74445069,2014,
10_21,1700.12549,-17.60297048,2014,
10_22,1355,-15.34760148,2014,
10_23,1792,-13.48102679,2014,
10_24,1394.341176,-11.79345084,2014,
10_25,65,-9.569230769,2014,
10_26,39,-8,2014,
10_27,0,-5,2014,
10_28,17,-3.176470588,2014,
10_29,14,-1.571428571,2014,
10_30,15,0,2014,
10_31,29,2,2014,
10_32,85,4.529411765,2014,
10_33,151,6.933774834,2014,
10_34,125,8,2014,
10_35,375,10.008,2014,
10_36,31,12.83870968,2014,
10_37,76,14.85526316,2014,
10_38,89,16,2014,
10_39,66,18,2014,
