system:index,Count,DOY,Year,.geo
2_14,392,-31.80612245,2006,
2_15,101,-29.4950495,2006,
2_16,774,-27.44573643,2006,
2_17,214.0627451,-25.20087568,2006,
2_18,774.6588235,-23.1407071,2006,
2_19,521,-21.56238004,2006,
2_20,1343,-19.43484736,2006,
2_21,730,-17.05205479,2006,
2_22,12245.3098,-15.0803573,2006,
2_23,9401.32549,-13.64111444,2006,
2_24,15495,-11.89919329,2006,
2_25,658,-9.083586626,2006,
2_26,3637,-7.176794061,2006,
2_27,2592,-5.80787037,2006,
2_28,3727,-3.833914677,2006,
2_29,367,-1.588555858,2006,
2_30,4162,0.2993753,2006,
2_31,576,2,2006,
2_32,0,5,2006,
2_33,233,6.467811159,2006,
2_34,763,8.384010485,2006,
2_35,124,10,2006,
3_0,1,-43,2007,
3_1,0,-41,2007,
3_2,0,-39,2007,
3_3,0,-37,2007,
3_4,4,-35,2007,
3_5,6,-33.16666667,2007,
3_6,5,-31,2007,
3_7,21,-29.66666667,2007,
3_8,141,-27.54609929,2007,
3_9,260,-25.66923077,2007,
3_10,69,-23.60869565,2007,
3_11,157,-21.27388535,2007,
3_12,839.0627451,-19.56014881,2007,
3_13,3200.615686,-17.71579978,2007,
3_14,1542,-15.50453956,2007,
3_15,1374,-13.21979622,2007,
3_16,7753,-11.78511544,2007,
3_17,33373.3098,-9.868808044,2007,
3_18,516,-7.494186047,2007,
3_19,309,-5.478964401,2007,
3_20,3131,-3.742254871,2007,
3_21,7817,-1.919150569,2007,
3_22,740,0.916216216,2007,
3_23,213,2,2007,
3_24,0,5,2007,
3_25,56,7,2007,
3_26,178,8.735955056,2007,
3_27,64,10,2007,
3_28,0,13,2007,
3_29,1,14,2007,
3_30,10,16,2007,
3_31,8,18,2007,
4_0,1,-60,2008,
4_1,5,-57,2008,
4_2,14,-55,2008,
4_3,5,-53.6,2008,
4_4,33,-51.78787879,2008,
4_5,57,-49.36842105,2008,
4_6,32,-47.5625,2008,
4_7,117,-45.94871795,2008,
4_8,459,-43.97167756,2008,
4_9,352,-41.88636364,2008,
4_10,341,-39.73313783,2008,
4_11,497,-37.70221328,2008,
4_12,945.3254902,-35.93441412,2008,
4_13,5455,-33.86489459,2008,
4_14,3973,-31.78177699,2008,
4_15,2054,-29.84274586,2008,
4_16,2859,-27.92270024,2008,
4_17,10931,-25.78556399,2008,
4_18,11368.06275,-23.82318887,2008,
4_19,11851.27059,-21.97586757,2008,
4_20,1363,-19.87674248,2008,
4_21,2678,-17.81852128,2008,
4_22,3210,-15.86728972,2008,
4_23,2678.309804,-13.95071519,2008,
4_24,85,-11.8,2008,
4_25,895,-9.041340782,2008,
4_26,303,-8,2008,
4_27,511,-6,2008,
4_28,6,-3,2008,
4_29,194,-1.067010309,2008,
4_30,83,0,2008,
4_31,56,2,2008,
5_0,8,-67,2009,
5_1,2,-65,2009,
5_2,4,-63.25,2009,
5_3,4,-61,2009,
5_4,72,-59,2009,
5_5,14,-57.21428571,2009,
5_6,41,-55.14634146,2009,
5_7,302,-53.02317881,2009,
5_8,1873,-51.0005339,2009,
5_9,155,-49.20645161,2009,
5_10,957,-47.15360502,2009,
5_11,455,-45.06593407,2009,
5_12,211,-43.09004739,2009,
5_13,633,-41.09162717,2009,
5_14,4365,-39.08545246,2009,
5_15,2918,-37.16655243,2009,
5_16,330,-35.94242424,2009,
5_17,312,-33.08333333,2009,
5_18,1227,-31.1801141,2009,
5_19,674,-29.17062315,2009,
5_20,334,-27.3742515,2009,
5_21,211,-25.18009479,2009,
5_22,403,-23.33995037,2009,
5_23,2908,-21.26444292,2009,
5_24,5765,-19.61214224,2009,
5_25,2939,-17.31915618,2009,
5_26,690,-15.8057971,2009,
5_27,632,-13.49683544,2009,
5_28,3147.062745,-11.30504635,2009,
5_29,20050.65882,-9.057653966,2009,
5_30,5640,-7.999822695,2009,
5_31,19,-5.578947368,2009,
5_32,949,-3.001053741,2009,
5_33,5086.309804,-1.101842007,2009,
5_34,1085,0.003686636,2009,
5_35,11,2.545454545,2009,
5_36,5,5,2009,
5_37,1,7,2009,
5_38,0,9,2009,
5_39,0,11,2009,
5_40,1,13,2009,
6_0,1,-64,2010,
6_1,1,-62,2010,
6_2,0,-59,2010,
6_3,0,-57,2010,
6_4,0,-55,2010,
6_5,3,-54,2010,
6_6,0,-51,2010,
6_7,6,-49.83333333,2010,
6_8,12,-47.75,2010,
6_9,36,-45.97222222,2010,
6_10,28,-43.96428571,2010,
6_11,260,-41.95769231,2010,
6_12,106,-39.87735849,2010,
6_13,757,-37.99207398,2010,
6_14,76,-35.46052632,2010,
6_15,186,-33.53225806,2010,
6_16,574,-31.50348432,2010,
6_17,148,-29.75,2010,
6_18,105,-27.6952381,2010,
6_19,182,-25.65934066,2010,
6_20,97,-23.50515464,2010,
6_21,35,-21,2010,
6_22,136,-19.38235294,2010,
6_23,497,-17.2193159,2010,
6_24,135,-15.62962963,2010,
6_25,52,-13.11538462,2010,
6_26,808,-11.12128713,2010,
6_27,10996,-9.185431066,2010,
6_28,3429.062745,-7.801111834,2010,
6_29,122.6588235,-5.616823326,2010,
6_30,586,-3.153583618,2010,
6_31,3016,-1.302387268,2010,
6_32,3157,0.487488122,2010,
6_33,786.3098039,2.29886439,2010,
6_34,1070,4.078504673,2010,
6_35,2040,6.031372549,2010,
6_36,780,8.423076923,2010,
6_37,992,10.13004032,2010,
6_38,2230,12.00313901,2010,
6_39,312,14.09615385,2010,
6_40,2824.32549,16.18517696,2010,
6_41,20294.25098,18.17132931,2010,
6_42,452,20.00442478,2010,
6_43,1639,22.01769372,2010,
6_44,2183,24.11635364,2010,
6_45,5016,26.27811005,2010,
6_46,115,28,2010,
6_47,345,30,2010,
6_48,80,32,2010,
7_0,1,-66,2011,
7_1,2,-63,2011,
7_2,0,-61,2011,
7_3,7,-59,2011,
7_4,3,-57,2011,
7_5,15,-55.06666667,2011,
7_6,39,-53.48717949,2011,
7_7,103,-51.53398058,2011,
7_8,80,-49.2625,2011,
7_9,99,-47.05050505,2011,
7_10,348,-45.27873563,2011,
7_11,329,-43.76899696,2011,
7_12,430,-41.87674419,2011,
7_13,489,-39.21881391,2011,
7_14,3080,-37.29415584,2011,
7_15,8012,-35.79680479,2011,
7_16,714,-33.24929972,2011,
7_17,3024,-31.40046296,2011,
7_18,12522,-29.13839642,2011,
7_19,2743,-27.63470653,2011,
7_20,8445,-25.00840734,2011,
7_21,1736,-23.16935484,2011,
7_22,9384.062745,-21.10048952,2011,
7_23,10394.55294,-19.67641197,2011,
7_24,1643,-17.09860012,2011,
7_25,349,-15,2011,
7_26,1776,-13.28828829,2011,
7_27,1917.309804,-11.69733123,2011,
7_28,62,-9.806451613,2011,
7_29,3,-7.333333333,2011,
7_30,2,-6,2011,
8_0,1,-72,2012,
8_1,0,-69,2012,
8_2,0,-67,2012,
8_3,1,-66,2012,
8_4,0,-63,2012,
8_5,1,-61,2012,
8_6,0,-59,2012,
8_7,0,-57,2012,
8_8,0,-55,2012,
8_9,0,-53,2012,
8_10,0,-51,2012,
8_11,1,-49,2012,
8_12,4,-47,2012,
8_13,10,-45,2012,
8_14,22,-43.18181818,2012,
8_15,100,-41.01,2012,
8_16,17,-39.05882353,2012,
8_17,64,-37.234375,2012,
8_18,137,-35.1459854,2012,
8_19,178,-33.39325843,2012,
8_20,403,-31.33995037,2012,
8_21,404,-29.25247525,2012,
8_22,1822,-27.41163557,2012,
8_23,2369,-25.37526382,2012,
8_24,2199.32549,-23.56335454,2012,
8_25,4875.25098,-21.06317623,2012,
8_26,11251,-19.09474713,2012,
8_27,12773,-17.4670007,2012,
8_28,23231,-15.96681159,2012,
8_29,1283,-13.08028059,2012,
8_30,2960,-11.1097973,2012,
8_31,3838,-9.599270453,2012,
8_32,5642,-7.982807515,2012,
8_33,0,-5,2012,
8_34,65,-3.6,2012,
8_35,241,-1.236514523,2012,
8_36,9.658823529,1,2012,
8_37,0,3,2012,
8_38,13,4.461538462,2012,
8_39,58,6.74137931,2012,
8_40,2.309803922,9,2012,
9_0,2,-69.5,2013,
9_1,5,-67,2013,
9_2,0,-65,2013,
9_3,1,-63,2013,
9_4,12,-61.5,2013,
9_5,7,-59.28571429,2013,
9_6,0,-57,2013,
9_7,8,-55.75,2013,
9_8,179,-53.34078212,2013,
9_9,343,-51.67930029,2013,
9_10,0,-49,2013,
9_11,4,-47,2013,
9_12,139,-45.45323741,2013,
9_13,453,-43.14128035,2013,
9_14,0,-41,2013,
9_15,16,-39,2013,
9_16,228,-37.46491228,2013,
9_17,487,-35.55030801,2013,
9_18,3,-34,2013,
9_19,272.3254902,-31.08198091,2013,
9_20,2270.329412,-29.88401269,2013,
9_21,4576,-27.97727273,2013,
9_22,367,-25.76839237,2013,
9_23,404,-23.27227723,2013,
9_24,1481,-21.8298447,2013,
9_25,1154,-19.79809359,2013,
9_26,776,-17.13015464,2013,
9_27,1411,-15.65272856,2013,
9_28,12654,-13.77019124,2013,
9_29,10797,-11.83634343,2013,
9_30,13437,-9.035722259,2013,
9_31,5689,-7.437686764,2013,
9_32,9107,-5.579993412,2013,
9_33,3806.737255,-3.710250557,2013,
9_34,3418,-1.058221182,2013,
9_35,1732,0.606812933,2013,
9_36,999,2.426426426,2013,
9_37,243.3098039,4.275369093,2013,
9_38,5,6,2013,
9_39,6,9,2013,
9_40,8,11,2013,
9_41,17,13,2013,
9_42,2,15,2013,
9_43,1,17,2013,
10_0,1,-55,2014,
10_1,3,-53,2014,
10_2,6,-52,2014,
10_3,14,-49.92857143,2014,
10_4,15,-47.06666667,2014,
10_5,17,-45,2014,
10_6,83,-43.77108434,2014,
10_7,204,-41.76960784,2014,
10_8,252,-39.0515873,2014,
10_9,482,-37.11410788,2014,
10_10,607,-35.26194399,2014,
10_11,514,-33.30350195,2014,
10_12,882,-31.15192744,2014,
10_13,560,-29.475,2014,
10_14,1334,-27.78635682,2014,
10_15,3056,-25.38874346,2014,
10_16,13945,-23.15116529,2014,
10_17,6758.062745,-21.43636766,2014,
10_18,32470.78431,-19.83046962,2014,
10_19,2316.329412,-17.40811527,2014,
10_20,4319,-15.13683723,2014,
10_21,3050,-13.55311475,2014,
10_22,6839.309804,-11.81631044,2014,
10_23,136,-9.352941176,2014,
10_24,51,-8,2014,
10_25,3,-5.666666667,2014,
10_26,15,-3.466666667,2014,
10_27,17,-1.529411765,2014,
10_28,11,0,2014,
10_29,28,2.035714286,2014,
10_30,80,4.375,2014,
10_31,212,6.976415094,2014,
10_32,138,8,2014,
10_33,884,10,2014,
10_34,34,12.70588235,2014,
10_35,85,14.94117647,2014,
10_36,86,16,2014,
10_37,153,18,2014,
